id,name,address,lat,lng,disabled,diaper,hours,male_toilet,male_urinal,female_toilet,emergency_bell,cctv,data_date
pd-1912,오남역 지하1층 화장실,경기도 남양주시 오남읍 진건오남로 지하929,37.705191,127.191013,true,true,(평일)05:00~익일01:00+(주말)05:00~00:00,5,4,11,true,true,2025-03-24
pd-1913,남한강 자전거도로[팔당-4],경기도 남양주시 와부읍 팔당리 350-1,37.5447333,127.2453735,false,true,상시,1,2,2,true,true,2025-03-24
pd-1914,이석영뉴미디어도서관 2층,경기도 남양주시 화도읍 맷돌로 84,37.6582287,127.2995476,true,true,"평일 09:00~22:00, 주말 09:00~18:00)",3,3,6,true,false,2025-03-24
pd-1915,호평평내행정복지센터 3층,경기도 남양주시 호평로68번길 21(호평동),37.6555,127.2594,true,true,09:00~18:00,2,2,4,false,true,2025-03-24
pd-1916,REMEMBER 1910 지하 1층 화장실,경기도 남양주시 경춘로 946(금곡동),37.6328,127.2066,true,true,09:00~18:02,1,2,6,false,true,2025-03-24
pd-1917,경춘선 자전거도로[답내-1],경기도 남양주시 화도읍 답내리 496-6천,37.6589,127.341,false,true,상시,1,2,2,true,true,2025-03-24
pd-1918,호평평내행정복지센터 2층,경기도 남양주시 호평로68번길 21(호평동),37.6555,127.2594,true,true,09:00~18:00,2,2,4,false,true,2025-03-24
pd-1919,퇴계원도서관 지상3층,경기도 남양주시 퇴계원면 도제원로 12,37.6492875,127.1446549,false,true,09:00~22:00,1,2,3,false,false,2025-03-24
pd-1920,금곡프라자(민간개방화장실),경기도 남양주시 사릉로 14,37.6342973,127.2077126,true,true,상시,2,3,2,false,false,2025-03-24
pd-1921,평내호평역체육시설[평내-5],경기도 남양주시 평내동 660,37.653232,127.2438952,false,true,상시,2,2,4,false,true,2025-03-24
pd-1922,덕소역 고객용 화장실,"경기도 남양주시 와부읍 덕소로 56 (덕소리, 덕소역)",37.5870719,127.208651,true,true,04:00~24:00,4,5,6,true,false,2025-03-24
pd-1923,모란공원 입구[월산-1],경기도 남양주시 화도읍 월산리 246-6,37.6513536,127.3234864,true,true,상시,1,3,1,false,true,2025-03-24
pd-1924,와부체육문화센터 1층화장실,경기도 남양주시 와부읍 월문천로 51,38.5854363,128.2169926,true,true,06:00~22:00,0,0,0,false,false,2025-03-24
pd-1925,북한강자전거밝은광장)[진중-2],경기도 남양주시 조안면 진중리 317-1,37.5525,127.3133,true,true,상시,3,3,4,true,true,2025-03-24
pd-1926,화도도서관 지상6층,경기도 남양주시 화도읍 수레로 1260번길 33,37.6501186,127.3058328,false,true,09:00~22:00,2,3,3,false,false,2025-03-24
pd-1927,퇴계원도서관 지하1층,경기도 남양주시 퇴계원면 도제원로 12,37.6492875,127.1446549,false,true,09:00~22:00,0,0,0,false,false,2025-03-24
pd-1928,별내면사무소 1층,경기도 남양주시 별내면 청학로8번길 22,37.7027504,127.1248885,true,true,09:00~18:00,2,2,3,true,true,2025-03-24
pd-1929,도곡1리게이트볼장(체육시설),경기도 남양주시 도곡리 82,37.5899,127.242,false,true,상시,1,0,1,false,false,2025-03-24
pd-1930,화도수동행정복지센터 1층,"경기도 남양주시 화도읍 비룡로 59 (마석우리, 화도수동행정복지센터)",37.6577,127.3006,true,true,평일 09:00~21:00 / 주말 및 공휴일 09:00~18:00,3,3,6,false,false,2025-03-24
pd-1931,오남도서관 지하1층,경기도 남양주시 오남읍 양지로 240번길 12,37.6980065,127.1979045,true,true,09:00~22:00,3,4,7,false,false,2025-03-24
pd-1932,오남읍주민자치센터 2층 화장실,"경기도 남양주시 오남읍 진건오남로 806-34 (양지리, 오남읍사무소)",37.6988,127.2047,false,true,09:00~18:00,2,1,3,false,false,2025-03-24
pd-1933,별내도서관 지상5층,경기도 남양주시 별내면 청학로 86-1,37.7081754,127.1177949,true,true,09:00~22:00,2,3,5,false,false,2025-03-24
pd-1934,별빛도서관 지상3층,경기도 남양주시 별내중앙로 102,37.6529181,127.1187722,true,true,09:00~22:00,2,3,6,false,false,2025-03-24
pd-1935,이석영뉴미디어도서관 1층,경기도 남양주시 화도읍 맷돌로 84,37.6582287,127.2995476,true,true,"평일 09:00~22:00, 주말 09:00~18:00)",3,3,6,true,false,2025-03-24
pd-1936,국민건강보험공단남양주지사,"경기도 남양주시 다산지금로 163번길 87, 1층",37.59626,127.17493,true,true,09:00~18:00,2,2,5,false,false,2025-03-24
pd-1937,창현2호 물놀이장[창현-3],경기도 남양주시 화도읍 창현리 744,37.6496716,127.3036901,false,true,상시,1,2,2,false,true,2025-03-24
pd-1938,별내별가람역 지하 2층 화장실,경기도 남양주시 별내3로 지하345,37.667776,127.116053,false,true,(평일)05:00~익일01:00+(주말)05:00~00:00,2,1,5,true,true,2025-03-24
pd-1939,엠투프라자(민간개방화장실),경기도 남양주시 평내로29번길 49,37.645853,127.2356437,false,true,상시,3,5,3,false,false,2025-03-24
pd-1940,진건제4공영주차장[사능-1],경기도 남양주시 진건읍 진건우회로 76,37.6505448,127.1790158,true,true,상시,1,1,1,true,true,2025-03-24
pd-1941,능내역사문화공원[능내-6],"경기도 남양주시 조안면 다산로 566-5 (능내리, 능내역(폐역))",37.523,127.2954,true,true,상시,2,2,4,false,true,2025-03-24
pd-1942,정약용 펀그라운드 본관동 2층,경기도 남양주시 조안면 북한강로 881,37.596,127.3367,false,true,09:00~18:00,2,4,7,true,false,2025-03-24
pd-1943,정약용도서관 서관 2층,경기도 남양주시 다산중앙로82번안길 138,37.6121,127.1673,true,true,09:00~22:00,2,5,7,true,false,2025-03-24
pd-1944,화도수동센터 동부출장소 3층,경기도 남양주시 화도읍 경춘로2192번길 8-11,37.65327,127.3311,true,true,09:00~18:00,1,3,2,false,false,2025-03-24
pd-1945,오남읍사무소 1층 화장실,"경기도 남양주시 오남읍 진건오남로 806-34 (양지리, 오남읍사무소)",37.6988,127.2047,true,true,09:00~18:00,2,2,4,false,false,2025-03-24
pd-1946,별내면제2공영주차장[청학-6],경기도 남양주시 별내면 송산로 823,37.7075453,127.1126349,false,true,상시,1,2,2,true,false,2025-03-24
pd-1947,다산행정복지센터 1층 화장실,경기도 남양주시 다산중앙로 7(다산동),37.6139,127.1512,true,true,"(평일)08:00~21:00 (주말, 공휴일)미 개방",2,2,5,true,true,2025-03-24
pd-1948,장현공원[장현-7],경기도 남양주시 진접읍 장현리 300-2,37.7158716,127.1851681,true,true,상시,2,2,4,false,true,2025-03-24
pd-1949,도농역,"경기도 남양주시 경춘로 433 (도농동, 도농역)",37.6089175,127.1611596,true,true,04:00~24:00,4,5,9,true,false,2025-03-24
pd-1950,남양주시청제1청사 신관동 4층,경기도 남양주시 경춘로 1037,37.6357,127.2163,false,true,(평일) 09:00~18:00,2,2,2,false,false,2025-03-24
pd-1951,다산생태공원[능내-1],경기도 남양주시 조안면 능내리 56-35,37.5139,127.2982,true,true,상시,1,3,3,false,true,2025-03-24
pd-1952,다산아트홀,경기도 남양주시 다산중앙로 7,37.61375,127.156,true,true,09:00~18:01,5,4,12,false,true,2025-03-24
pd-1953,남양주시청제1청사 본관동 4층,경기도 남양주시 경춘로 1037,37.6357,127.2163,false,true,(평일) 09:00~18:00,5,4,5,false,false,2025-03-24
pd-1954,경기시청자미디어센터 2층,경기도 남양주시 다산중앙로82번안길 146,37.6125753,127.1680949,true,true,09:00~18:00,2,2,5,false,false,2025-03-24
pd-1955,장승다담공원[장현-5],경기도 남양주시 진접읍 장현리 46,37.7304,127.1946,true,true,상시,2,5,8,true,true,2025-03-24
pd-1956,구운천변(수동계곡)[수산-4],경기도 남양주시 수동면 수산리 594,37.749924,127.2722095,false,true,행락철(6월~10월)기간동안 운영,1,1,1,false,true,2025-03-24
pd-1957,남한강자전거(팔당대교)[팔당-1],경기도 남양주시 와부읍 팔당리 409,37.5482,127.2399,false,true,상시,1,1,1,true,true,2025-03-24
pd-1958,축령산입구버스정류장[외방-1],경기도 남양주시 수동면 외방리 279-10,37.7525239,127.3088694,true,true,상시,1,2,3,false,true,2025-03-24
pd-1959,호평평내행정복지센터 1층,경기도 남양주시 호평로68번길 21(호평동),37.6555,127.2594,true,true,09:00~18:00,2,2,4,false,true,2025-03-24
pd-1960,역사공원(소내쉼터)[지금-10],경기도 남양주시 다산동 6247,37.596,127.1753,true,true,상시,2,2,5,true,false,2025-03-24
pd-1961,평내1호 근린공원[평내-1],경기도 남양주시 평내동 570-1,37.6433309,127.2328726,true,true,상시,1,2,2,true,true,2024-07-15
pd-1962,피아노 화장실,경기도 남양주시 화도읍 폭포로 562,37.63065003,127.3469284,true,true,상시,3,4,8,true,true,2025-03-24
pd-1963,삼패한강공원(벼룩시장)[양정-6],경기도 남양주시 삼패동 630,37.5913117,127.1997744,true,true,상시,2,3,5,true,true,2025-03-24
pd-1964,화도수동행정터 동부출장소 5층,경기도 남양주시 화도읍 경춘로2192번길 8-11,37.65327,127.3311,true,true,09:00~18:00,1,3,2,false,false,2025-03-24
pd-1965,운길산 등산로[송촌-9],"경기도 남양주시 조안면 북한강로433번길 185 (진중리, 수종사)",37.568737,127.3020985,false,true,상시,2,3,5,false,true,2025-03-24
pd-1966,능내리자전거도로[능내-5],경기도 남양주시 조안면 능내리 산67-2,37.5251,127.2872,false,true,상시,1,2,2,true,true,2025-03-24
pd-1967,별빛도서관 지상1층,경기도 남양주시 별내중앙로 102,37.6529181,127.1187722,true,true,09:00~22:00,3,3,7,false,false,2025-03-24
pd-1968,파크골프장[별내-6],경기도 남양주시 별내동 910번지,37.6597,127.1213,true,true,상시,3,3,6,false,true,2025-03-24
pd-1969,금곡우체국 1층,"경기도 남양주시 사릉로17(금곡동, 금곡우체국)",37.6348,127.2072,true,true,09:00~18:01,0,1,0,true,false,2025-03-24
pd-1970,이석영뉴미디어도서관 3층,경기도 남양주시 화도읍 맷돌로 84,37.6582287,127.2995476,true,true,"평일 09:00~22:00, 주말 09:00~18:00)",3,3,6,true,false,2025-03-24
pd-1971,궁안약수터[장현-1],경기도 남양주시 진접읍 장현리 산25-13,37.7288,127.1849,false,true,상시,2,3,3,true,true,2025-03-24
pd-1972,퇴계원도서관 지상2층,경기도 남양주시 퇴계원면 도제원로 12,37.6492875,127.1446549,false,true,09:00~22:00,1,2,3,false,false,2025-03-24
pd-1973,진접푸른숲도서관 지하1층,경기도 남양주시 진접읍 해밀예당2로 35,37.7156799,127.192695,false,true,09:00~22:00,1,2,2,true,false,2025-03-24
pd-1974,남양주시청제1청사 광장,경기도 남양주시 경춘로 1037,37.6357,127.2163,true,true,상시,3,5,6,true,false,2025-03-24
pd-1975,다산진건 체육공원 2호[다산1-3],경기도 남양주시 다산동 6033,37.6277,127.1601,true,true,상시,2,1,5,true,true,2025-03-24
pd-1976,퇴계원도서관 지상1층,경기도 남양주시 퇴계원면 도제원로 12,37.6492875,127.1446549,true,true,09:00~22:00,1,2,3,false,false,2025-03-24
pd-1977,축령산휴양림 생각쉼터 화장실,경기도 남양주시 축령산로 299,37.752914,127.3138179,true,true,상시,3,2,5,false,false,2025-03-24
pd-1978,퇴계원도서관 지상4층,경기도 남양주시 퇴계원면 도제원로 12,37.6492875,127.1446549,false,true,09:00~22:00,1,2,3,false,false,2025-03-24
pd-1979,남양주시청제1청사 본관동 2층,경기도 남양주시 경춘로 1037,37.6357,127.2163,false,true,(평일) 09:00~18:00,5,4,5,false,false,2025-03-24
pd-1980,남양주진접119안전센터,경기도 남양주시 진접읍 금강로 1509-25,37.725457,127.1897101,false,true,09:00~18:00,2,3,2,false,false,2025-03-24
pd-1981,남양주시청제1청사 별관동 4층,경기도 남양주시 경춘로 1037,37.6357,127.2163,true,true,(평일) 09:00~18:00,3,3,8,false,false,2025-03-24
pd-1982,별내면 주민자치센터 1층,경기도 남양주시 별내면 청학로8번길 22,37.7027504,127.1248885,true,true,09:00~18:00,2,2,5,true,true,2025-03-24
pd-1983,별내프라자2(민간개방화장실),경기도 남양주시 별내동 덕송1로55번길 20,37.6672843,127.117506,true,true,상시,0,1,0,false,false,2025-03-24
pd-1984,웰빙쉼터[다산-1-6],경기도 남양주시 다산동 4347-1일원,37.6161,127.1485,true,true,상시,2,2,5,true,false,2025-03-24
pd-1985,남양주시청제1청사 민원실동 2층,경기도 남양주시 경춘로 1037,37.6357,127.2163,false,true,(평일) 09:00~18:00,5,6,5,false,false,2025-03-24
pd-1986,와부도서관 지상1층,경기도 남양주시 월문천로 43,37.5856451,127.2175919,true,true,09:00~22:00,1,2,4,false,false,2025-03-24
pd-1987,오남도서관 지상1층,경기도 남양주시 오남읍 양지로 240번길 12,37.6980065,127.1979045,true,true,09:00~22:00,3,4,7,false,false,2025-03-24
pd-1988,달팽이화장실[청학-1],경기도 남양주시 별내면 순화궁로 931 (청학리),37.7052086,127.1064552,true,true,상시,2,2,7,true,true,2025-03-24
pd-1989,북한강자전거조안초교)[조안-2],경기도 남양주시 조안면 조안리 산 128-1,37.5443995,127.3027475,true,true,상시,3,3,4,true,true,2025-03-17
pd-1990,정약용도서관 서관 3층,경기도 남양주시 다산중앙로82번안길 138,37.6121,127.1673,true,true,09:00~22:00,2,5,7,true,false,2025-03-24
pd-1991,체육관 화장실,경기도 남양주시 다산지금로 91,37.60686644,127.1772507,true,true,07:00~20:00,0,0,0,false,false,2025-03-24
pd-1992,부평 재래시장[부평-4],경기도 남양주시 진접읍 부평리 517-15,37.7435436,127.1991378,false,true,상시,1,2,3,true,true,2025-03-24
pd-1993,평내도서관 지상4층,경기도 남양주시 평내동 의안로 134,37.6417571,127.2388802,true,true,09:00~22:00,2,2,4,false,false,2025-03-24
pd-1994,한강시민공원[양정-3],경기도 남양주시 삼패동 352-3,37.5922181,127.1979647,true,true,상시,2,2,3,false,true,2025-03-24
pd-1995,호평도서관 지상3층,경기도 남양주시 천마산로 67,37.6675738,127.2480418,true,true,09:00~22:00,0,1,2,true,true,2025-03-24
pd-1996,남양주소방서(평내119) 청사 2층,경기도 남양주시 평내로 25,37.6432745,127.2321811,false,true,09:00~18:00,4,3,2,false,false,2025-03-24
pd-1997,마석3호 물놀이장 공원[마석-7],경기도 남양주시 화도읍 마석우리 568,37.6557329,127.299324,false,true,상시,1,2,2,false,true,2025-03-24
pd-1998,축령산휴양림 관리소 화장실 1F,경기도 남양주시 축령산로 299,37.7547565,127.3133301,true,true,상시,2,2,1,false,false,2025-03-24
pd-1999,호평도서관 지상1층,경기도 남양주시 천마산로 67,37.6675738,127.2480418,true,true,09:00~22:00,0,1,2,true,true,2025-03-24
pd-2000,평내도서관 지상1층,경기도 남양주시 평내동 의안로 134,37.6417571,127.2388802,true,true,09:00~22:00,2,2,4,false,false,2025-03-24
pd-2001,한강시민공원[양정-2],경기도 남양주시 삼패동 346-8일원,37.5922,127.1978526,true,true,상시,2,2,4,true,true,2025-03-24
pd-2002,캠퍼스프라자(민간개방화장실),"경기도 남양주시 화도읍 맷돌로 112 (마석우리, 캠퍼스프라자)",37.6574843,127.302507,true,true,상시,2,2,4,false,false,2025-03-24
pd-2003,에코랜드 수영장 1층,경기도 남양주시 별내면 청학로8번길 39,37.7044336,127.1311206,true,true,07:00~20:00,1,2,3,false,true,2025-03-24
pd-2004,묵현천 하천산책로[창현-2],경기도 남양주시 수레로 1190-6,37.6440182,127.3040921,false,true,상시,1,2,3,false,true,2025-03-24
pd-2005,진접역 지하 1층 화장실,경기도 남양주시 진접읍 경복대로 지하244,37.719823,127.203248,true,true,(평일)05:00~익일01:00+(주말)05:00~00:00,4,6,1,true,true,2025-03-24
pd-2006,정약용도서관 서관 1층,경기도 남양주시 다산중앙로82번안길 138,37.6121,127.1673,true,true,09:00~22:00,2,5,7,true,false,2025-03-24
pd-2007,녹촌제1호근린공원[녹촌-1],경기도 남양주시 화도읍 녹촌리 573,37.6512003,127.2941969,true,true,상시,1,2,4,true,false,2025-03-24
pd-2008,오남읍사무소 2층 화장실,"경기도 남양주시 오남읍 진건오남로 806-34 (양지리, 오남읍사무소)",37.6988,127.2047,false,true,09:00~18:00,3,3,3,false,false,2025-03-24
pd-2009,물맑음수목원 목재문화체험장,경기도 남양주시 수동면 지둔로307번길 47-4,37.705623,127.295653,true,true,09:00~18:00,1,2,4,false,false,2025-03-24
pd-2010,남양주 별내119안전센터,경기도 남양주시 송산로 41 (신청사),37.6460659,127.12981,false,true,09:00~18:00,1,1,2,false,false,2025-03-24
pd-2011,팔당역 예봉산[팔당-3],경기도 남양주시 와부읍 팔당리 125-1,37.5476626,127.2521124,false,true,상시,1,3,3,true,false,2025-03-24
pd-2012,진접도서관 지상2층,경기도 남양주시 진접읍 금강로 1554-11,37.729657,127.1944021,true,true,09:00~22:00,2,3,5,true,false,2025-03-24
pd-2013,남양주시청제1청사 신관동 2층,경기도 남양주시 경춘로 1037,37.6357,127.2163,false,true,(평일) 09:00~18:00,2,2,2,false,false,2025-03-24
pd-2014,가남프라자(개방화장실),경기도 남양주시 경춘로 1293 (평내동),37.6497265,127.2364732,false,true,상시,2,4,2,false,false,2025-03-24
pd-2015,구암지구 북한강변[구암-4],경기도 남양주시 화도읍 구암리 98-2,37.6663,127.3746,true,true,상시,1,2,3,true,true,2025-03-24
pd-2016,약초보감(민간개방화장실),경기도 남양주시 별내면 용암샛말길 3-99,37.7182436,127.1351153,false,true,09:00~18:00,1,2,2,false,false,2025-03-24
pd-2017,구운천변(수수동지구대)[입석-1],경기도 남양주시 수동면 입석리 335-2,37.7092053,127.3219512,true,true,상시,1,0,2,false,true,2025-03-24
pd-2018,화도도서관 지상3층,경기도 남양주시 화도읍 수레로 1260번길 33,37.6501186,127.3058328,true,true,09:00~22:00,2,3,3,false,false,2025-03-24
pd-2019,다산지금어린이공원5호[지금-8],경기도 남양주시 다산지금로146번길5,37.5992,127.1731,true,true,상시,2,3,5,true,false,2025-03-24
pd-2020,별가람초등학교 근처[별내-4],경기도 남양주시 별내동 928,37.6551,127.1251,true,true,상시,1,3,3,true,true,2025-03-24
pd-2021,용머리약수터[금곡-1],경기도 남양주시 경춘로990번길 14-10 (금곡동),37.627111,127.2108916,true,true,상시,1,0,1,false,true,2025-03-24
pd-2022,약대울체육공원테니스장[평내-6],경기도 남양주시 평내동 180-17,37.6526575,127.2341074,false,true,06:00~22:00,2,2,3,false,true,2025-03-24
pd-2023,진접푸른숲도서관 지상1층,경기도 남양주시 진접읍 해밀예당2로 35,37.7156799,127.192695,true,true,09:00~22:00,2,2,5,true,false,2025-03-24
pd-2024,다산지금근린공원8호[다산-5],경기도 남양주시 다산동 6126,37.6201,127.1605,true,true,상시,1,2,3,false,true,2025-03-24
pd-2025,봉선사[부평-2],경기도 남양주시 진접읍 부평리 258-47,37.7473863,127.1875094,true,true,상시,1,4,4,true,true,2025-03-24
pd-2026,호평 천마산-2[호평-3],경기도 남양주시 호평동 산5-6,37.6806532,127.2614164,false,true,상시,2,2,3,false,false,2025-03-24
pd-2027,진건도서관 지하1층,경기도 남양주시 진건읍 진건오남로 41-25,37.6551389,127.1774832,true,true,09:00~22:00,1,2,3,true,true,2025-03-24
pd-2028,정약용 펀그라운드 본관동 1층,경기도 남양주시 조안면 북한강로 881,37.596,127.3367,true,true,09:00~18:00,3,2,6,true,false,2025-03-24
pd-2029,다산유적지 전망대[능내-4],경기도 남양주시 조안면 다산로761번길 12,37.5145,127.3012,false,true,상시,2,2,4,false,true,2025-03-24
pd-2030,다이소화장실(민간개방화장실),경기도 남양주시 화도읍 경춘로 1718,37.6555639,127.2819864,true,true,상시,2,2,4,false,false,2025-03-24
pd-2031,남양주시청제1청사 별관동 1층,경기도 남양주시 경춘로 1037,37.6357,127.2163,false,true,(평일) 09:00~18:00,1,1,2,false,false,2025-03-24
pd-2032,화도수동행정복지센터 4층,"경기도 남양주시 화도읍 비룡로 59 (마석우리, 화도수동행정복지센터)",37.6577,127.3006,true,true,평일 09:00~21:00 / 주말 및 공휴일 09:00~18:00,3,3,6,false,false,2025-03-24
pd-2033,경춘선 자전거도로[묵현-7],경기도 남양주시 화도읍 묵현리 360-2,37.6564,127.2789,true,true,상시,0,1,2,true,true,2025-03-24
pd-2034,화도수동행정복지센터2층,"경기도 남양주시 화도읍 비룡로 59 (마석우리, 화도수동행정복지센터)",37.6577,127.3006,true,true,평일 09:00~21:00 / 주말 및 공휴일 09:00~18:00,3,3,6,false,false,2025-03-24
pd-2035,평내호평역,경기도 남양주시 경춘로 1375,37.653229,127.244452,true,true,04:00~24:05,4,6,11,true,true,2025-03-24
pd-2036,메디칼프라자(민간개방화장실),"경기도 남양주시 화도읍 맷돌로 114 (마석우리, 메디칼프라자)",37.6573889,127.3028979,true,true,상시,1,2,2,false,false,2025-03-24
pd-2037,호평자동차전용도로0밑[호평-5],경기도 남양주시 호평동 296-3,37.6618952,127.2507481,true,true,상시,1,0,0,false,true,2025-03-24
pd-2038,천마산관리사무소[묵현-1],경기도 남양주시 화도읍 묵현로 105-37,37.6661146,127.2903912,true,true,상시,1,1,1,false,false,2025-03-24
pd-2039,진접푸른숲도서관 지상3층,경기도 남양주시 진접읍 해밀예당2로 35,37.7156799,127.192695,true,true,09:00~22:00,2,2,5,true,false,2025-03-24
pd-2040,북한강자전거[삼봉-1],경기도 남양주시 조안면 삼봉리 235-1,37.5948406,127.3390323,false,true,상시,1,2,3,true,true,2025-03-24
pd-2041,와부도서관 지상4층,경기도 남양주시 월문천로 43,37.5856451,127.2175919,true,true,09:00~22:00,1,2,4,false,false,2025-03-24
pd-2042,경춘선자전거도로[구암-1],경기도 남양주시 화도읍 구암리 66-2,37.6619,127.3701,false,true,상시,1,2,3,true,true,2025-03-24
pd-2043,별내동 버스차고지[별내-11],경기도 남양주시 별내동 799,37.6753368,127.1138652,false,true,상시,1,1,2,false,true,2025-03-24
pd-2044,오남119안전센터 청사 1층,"경기도 남양주시 오남읍 진건오남로 772 (오남리, 오남 소방파출소)",37.6968519,127.2058214,false,true,09:00~18:00,2,2,1,false,false,2025-03-24
pd-2045,화도도서관 지상4층,경기도 남양주시 화도읍 수레로 1260번길 33,37.6501186,127.3058328,false,true,09:00~22:00,2,3,3,false,false,2025-03-24
pd-2046,축령산휴양림 무당벌레 화장실,경기도 남양주시 축령산로 299,37.7540759,127.3118399,true,true,상시,1,2,8,false,false,2025-03-24
pd-2047,별내별가람역 지하 1층 화장실,경기도 남양주시 별내3로 지하345,37.667776,127.116053,true,true,(평일)05:00~익일01:00+(주말)05:00~00:00,2,1,5,true,true,2025-03-24
pd-2048,CM타워 화장실(민간개방화장실),경기도 남양주시 경춘로1308번길 2 (평내동),37.6500895,127.237978,true,true,상시,2,3,2,false,false,2025-03-24
pd-2049,화도도서관 지상2층,경기도 남양주시 화도읍 수레로 1260번길 33,37.6501186,127.3058328,false,true,09:00~22:00,2,3,3,false,false,2025-03-24
pd-2050,화도도서관 지상5층,경기도 남양주시 화도읍 수레로 1260번길 33,37.6501186,127.3058328,true,true,09:00~22:00,2,3,3,false,false,2025-03-24
pd-2051,왕숙천공원-1(빙그래)[도농-1],경기도 남양주시 다산동 4321-10,37.6101143,127.1491909,true,true,상시,2,2,3,true,true,2025-03-24
pd-2052,왕숙천공원-3(토평교)[지금-7],경기도 구리시 수택동 128-5,37.594,127.1647,true,true,상시,2,2,3,true,true,2025-03-24
pd-2053,약대울 물놀이장[평내-3],경기도 남양주시 평내동 466-4,37.6521,127.232,true,true,상시,2,2,4,false,true,2025-03-24
pd-2054,남양주시립박물관 화장실,경기도 남양주시 팔당로 121(와부읍),37.5463682,127.244421,true,true,09:00~18:03,2,4,8,false,true,2024-07-15
pd-2055,남양주소방서(평내119안전)1층,경기도 남양주시 평내로 25,37.6432745,127.2321811,true,true,09:00~18:00,3,3,2,false,false,2025-03-24
pd-2056,삼패지구시민공원(풋살)[양정-5],경기도 남양주시 삼패동 340,37.5931,127.1886,true,true,상시,1,2,2,false,true,2025-03-24
pd-2057,진접도서관 지상3층,경기도 남양주시 진접읍 금강로 1554-11,37.729657,127.1944021,true,true,09:00~22:00,2,3,5,true,false,2025-03-24
pd-2058,남한강 자전거도로[덕소-1],경기도 남양주시 와부읍 덕소리 600-54,37.5865047,127.2061206,false,true,상시,1,1,1,true,true,2025-03-24
pd-2059,구 마석지구대[마석-3],"경기도 남양주시 화도읍 마석중앙로 63 (마석우리, 마석지구대)",37.6525892,127.3068317,false,true,상시,1,2,2,true,true,2025-03-24
pd-2060,다산행정복지센터 3층 화장실,경기도 남양주시 다산중앙로 7(다산동),37.6139,127.1512,true,true,"(평일)08:00~21:00 (주말, 공휴일)미 개방",2,2,5,true,true,2025-03-24
pd-2061,경춘선자전거(마치터널)[호평-6],경기도 남양주시 호평동 산 22-25,37.6558305,127.26186,false,true,상시,1,1,2,true,true,2025-03-24
pd-2062,남양주시청제1청사 신관동 1층,경기도 남양주시 경춘로 1037,37.6357,127.2163,true,true,(평일) 09:00~18:00,2,2,2,false,false,2025-03-24
pd-2063,다산행정복지센터 2층 화장실,경기도 남양주시 다산중앙로 7(다산동),37.6139,127.1512,true,true,"(평일)08:00~21:00 (주말, 공휴일)미 개방",2,2,5,true,true,2025-03-24
pd-2064,오남읍사무소 3층 화장실,"경기도 남양주시 오남읍 진건오남로 806-34 (양지리, 오남읍사무소)",37.6988,127.2047,false,true,09:00~18:00,3,3,3,false,false,2025-03-24
pd-2065,진접도서관 지상4층,경기도 남양주시 진접읍 금강로 1554-11,37.729657,127.1944021,true,true,09:00~22:00,2,3,5,true,false,2025-03-24
pd-2066,금곡역,경기도 남양주시 경춘로 903(금곡동),37.637414,127.207931,true,true,04:00~24:04,4,8,12,true,true,2025-03-24
pd-2067,호평 작은도서관 2층,경기도 남양주시 호평로68번길 21(호평동),37.6555,127.2594,false,true,09:00~18:00,2,2,2,false,false,2025-03-24
pd-2068,호평 천마산-1[호평-2],경기도 남양주시 오남읍 팔현리 산14,37.6722425,127.2543172,false,true,상시,2,2,3,false,false,2025-03-24
pd-2069,남양주체육문화센터 공중화장실,경기도 남양주시 다산지금로 91,38.60686644,128.1772507,true,true,07:00~20:00,0,0,0,false,false,2025-03-24
pd-2070,퇴계원역,경기도 남양주시 퇴계원면 경춘북로 527-1,37.648316,127.143858,true,true,04:00~24:02,5,6,11,true,true,2025-03-24
pd-2071,남양주별내119안전센터,경기도 남양주시 송산로 41 (구청사),37.6460659,127.12981,true,true,09:00~18:00,0,1,1,false,false,2025-03-24
pd-2072,트윈트리 카페(민간개방화장실),경기도 남양주시 고산로126번길 33-8,37.5914047,127.1799344,false,true,상시,1,1,0,false,false,2025-03-24
pd-2073,광암호수공원[차산-1],경기도 남양주시 화도읍 차산리 84-1,37.6373193,127.3026737,true,true,상시,1,2,3,false,true,2025-03-24
pd-2074,호평평내행정복지센터 4층,경기도 남양주시 호평로68번길 21(호평동),37.6555,127.2594,true,true,09:00~18:00,2,2,4,false,true,2025-03-24
pd-2075,조안 야생화공원 화장실[조안-1],경기도 남양주시 조안면 조안리 548-15,37.5383414,127.2980277,false,true,상시,1,2,3,false,true,2025-03-24
pd-2076,천마산 관리사무소[묵현-3],경기도 남양주시 화도읍 묵현리 산62-2,37.6690617,127.2824983,false,true,상시,2,2,3,false,false,2025-03-24
pd-2077,별내도서관 지상2층,경기도 남양주시 별내면 청학로 86-1,37.7081754,127.1177949,true,true,09:00~22:00,2,3,5,false,false,2025-03-24
pd-2078,광릉 재래시장[부평-4],경기도 남양주시 진접읍 부평리 517-15,37.7435436,127.1991378,false,true,상시,1,2,3,true,true,2025-03-24
pd-2079,오남읍주민자치센터 1층 화장실,"경기도 남양주시 오남읍 진건오남로 806-34 (양지리, 오남읍사무소)",37.6988,127.2047,false,true,09:00~18:00,2,2,3,false,false,2025-03-24
pd-2080,진건도서관 지상1층,경기도 남양주시 진건읍 진건오남로 41-25,37.6551389,127.1774832,true,true,09:00~22:00,1,2,3,true,true,2025-03-24
